date,close,kdjk,kdjd,kdjj,signal,signal_2
1991-04-30,43.68,91.9844,86.471,103.0112,0.0,0.0
1991-05-02,43.46,93.0293,88.6571,101.7738,0.0,0.0
1991-05-03,43.24,94.0492,90.4544,101.2387,0.0,0.0
1991-05-06,0.0,62.6995,81.2028,25.6928,-1.0,0.0
1991-05-07,42.59,73.5028,78.6361,63.2361,0.0,0.0
1991-05-08,42.38,80.7044,79.3256,83.4622,1.0,0.0
1991-05-09,42.17,85.505,81.3854,93.7441,0.0,0.0
1991-05-10,41.96,88.8636,83.8781,98.8346,0.0,0.0
1991-05-13,41.54,90.9426,86.2329,100.362,0.0,0.0
1991-05-14,41.33,92.3281,88.2647,100.4549,0.0,0.0
1991-05-15,41.12,93.2511,89.9268,99.8997,0.0,0.0
1991-05-16,40.91,94.1859,91.3465,99.8646,0.0,0.0
1991-05-17,40.71,62.7906,81.8279,24.716,-1.0,0.0
1991-05-20,40.31,41.8604,68.5054,-11.4296,0.0,0.0
1991-05-21,40.11,27.9069,54.9725,-26.2243,0.0,0.0
1991-05-22,39.91,18.6046,42.8499,-29.886,0.0,0.0
1991-05-23,39.71,12.4031,32.701,-28.1927,0.0,0.0
1991-05-24,39.51,8.2687,24.5569,-24.3076,0.0,0.0
1991-05-27,39.11,5.5125,18.2087,-19.8801,0.0,0.0
1991-05-28,38.91,3.675,13.3642,-15.7034,0.0,0.0
1991-05-29,38.72,2.45,9.7261,-12.1022,0.0,0.0
1991-05-30,38.53,1.6333,7.0285,-9.157,0.0,0.0
1991-05-31,38.34,1.0889,5.0486,-6.8306,0.0,0.0
1991-06-03,37.96,0.7259,3.6077,-5.0377,0.0,0.0
1991-06-04,37.77,0.4839,2.5665,-3.6811,0.0,0.0
1991-06-05,0.0,0.3226,1.8185,-2.6692,0.0,0.0
1991-06-06,37.39,32.0825,11.9065,72.4344,1.0,0.0
1991-06-07,37.2,53.2567,25.6899,108.3904,0.0,0.0
1991-06-10,36.82,67.2021,39.5273,122.5518,0.0,0.0
1991-06-11,36.64,76.4997,51.8514,125.7961,0.0,0.0
1991-06-12,36.46,82.6986,62.1338,123.8282,0.0,0.0
1991-06-13,36.28,86.9905,70.4194,120.1327,0.0,0.0
1991-06-14,36.1,89.8532,76.8973,115.7649,0.0,0.0
1991-06-17,35.74,91.7645,81.853,111.5873,0.0,0.0
1991-06-18,35.56,61.1763,74.9608,33.6073,-1.0,0.0
1991-06-19,35.38,40.7842,63.5686,-4.7846,0.0,0.0
1991-06-20,35.2,27.1895,51.4422,-21.316,0.0,0.0
1991-06-21,35.02,18.1263,40.3369,-26.2949,0.0,0.0
1991-06-24,34.67,12.0842,30.9193,-25.5861,0.0,0.0
1991-06-25,34.5,8.0561,23.2983,-22.4281,0.0,0.0
1991-06-26,34.33,5.3708,17.3224,-18.5326,0.0,0.0
1991-06-27,34.16,3.5805,12.7418,-14.7421,0.0,0.0
1991-06-28,33.99,2.387,9.2902,-11.4194,0.0,0.0
1991-07-01,33.65,1.5913,6.7239,-8.6738,0.0,0.0
1991-07-02,33.48,1.0609,4.8362,-6.4898,0.0,0.0
1991-07-03,0.0,0.7073,3.4599,-4.798,0.0,0.0
1991-07-04,33.14,32.3338,13.0846,70.8324,1.0,0.0
1991-07-05,32.97,53.411,26.5267,107.1795,0.0,0.0
1991-07-08,32.65,67.3094,40.1209,121.6864,0.0,0.0
1991-07-09,0.0,44.8729,41.7049,51.209,0.0,0.0
1991-07-10,32.33,61.6207,48.3435,88.1751,0.0,0.0
1991-07-11,32.17,72.9477,56.5449,105.7533,0.0,0.0
1991-07-12,0.0,48.6318,53.9072,38.081,-1.0,0.0
1991-07-15,31.69,64.2961,57.3702,78.1479,1.0,0.0
1991-07-16,0.0,42.8641,52.5348,23.5226,-1.0,0.0
1991-07-17,0.0,28.576,44.5485,-3.369,0.0,0.0
1991-07-18,0.0,19.0507,36.0493,-14.9464,0.0,0.0
1991-07-19,31.05,44.7141,38.9375,56.2671,1.0,0.0
1991-07-22,0.0,29.8094,35.8948,17.6385,-1.0,0.0
1991-07-23,0.0,19.8729,30.5542,-1.4896,0.0,0.0
1991-07-24,30.44,45.2671,35.4585,64.8844,1.0,0.0
1991-07-25,0.0,30.1781,33.6984,23.1375,-1.0,0.0
1991-07-26,30.14,52.4751,39.9573,77.5108,1.0,0.0
1991-07-29,29.84,67.0178,48.9774,103.0984,0.0,0.0
1991-07-30,29.69,76.5518,58.1689,113.3177,0.0,0.0
1991-07-31,29.54,82.7469,66.3616,115.5174,0.0,0.0
1991-08-01,29.39,87.3481,73.3571,115.3302,0.0,0.0
1991-08-02,29.24,90.2513,78.9885,112.777,0.0,0.0
1991-08-05,0.0,60.1676,72.7148,35.073,-1.0,0.0
1991-08-06,0.0,40.1117,61.8471,-3.3592,0.0,0.0
1991-08-07,0.0,26.7411,50.1451,-20.0669,0.0,0.0
1991-08-08,0.0,17.8274,39.3726,-25.2629,0.0,0.0
1991-08-09,0.0,11.8849,30.21,-24.7652,0.0,0.0
1991-08-12,0.0,7.9233,22.7811,-21.7923,0.0,0.0
1991-08-13,0.0,5.2822,16.9481,-18.0497,0.0,0.0
1991-08-14,0.0,3.5215,12.4726,-14.3808,0.0,0.0
1991-08-15,0.0,2.3476,9.0976,-11.1523,0.0,0.0
1991-08-16,0.0,1.5651,6.5868,-8.4782,0.0,0.0
1991-08-19,16.3,34.3767,15.8501,71.43,1.0,0.0
1991-08-20,15.75,55.1264,28.9422,107.4948,0.0,0.0
1991-08-21,15.55,68.5505,42.145,121.3616,0.0,0.0
1991-08-22,14.9,76.1707,53.4869,121.5383,0.0,0.0
1991-08-23,15.0,81.4553,62.8097,118.7466,0.0,0.0
1991-08-26,15.4,85.7964,70.4719,116.4453,0.0,0.0
1991-08-27,15.2,88.2814,76.4084,112.0274,0.0,0.0
1991-08-28,15.1,89.7336,80.8502,107.5006,0.0,0.0
1991-08-29,15.1,73.1558,78.2854,62.8965,-1.0,0.0
1991-08-30,15.05,61.2705,72.6137,38.584,0.0,0.0
1991-09-02,15.0,56.939,67.3888,36.0392,0.0,0.0
1991-09-03,15.0,55.908,63.5619,40.6003,0.0,0.0
1991-09-04,14.85,51.3746,59.4994,35.1248,0.0,0.0
1991-09-05,14.6,41.942,53.647,18.5321,0.0,0.0
1991-09-06,13.7,31.4701,46.2547,1.901,0.0,0.0
1991-09-09,13.9,28.5991,40.3695,5.0584,0.0,0.0
1991-09-10,13.95,28.157,36.2987,11.8737,0.0,0.0
1991-09-11,14.4,37.5213,36.7062,39.1515,1.0,0.0
1991-09-12,14.45,46.1253,39.8459,58.6841,0.0,0.0
1991-09-13,14.5,52.9724,44.2214,70.4745,0.0,0.0
1991-09-16,14.3,55.068,47.837,69.5302,0.0,0.0
1991-09-17,14.25,57.5454,51.0731,70.4899,0.0,0.0
1991-09-18,14.2,61.6969,54.6144,75.862,0.0,0.0
1991-09-19,14.15,59.8813,56.37,66.9038,0.0,0.0
1991-09-20,14.1,56.5875,56.4425,56.8775,0.0,0.0
1991-09-23,14.1,50.5455,54.4768,42.6829,-1.0,0.0
1991-09-24,14.1,40.3637,49.7725,21.5461,0.0,0.0
1991-09-25,14.2,40.2425,46.5958,27.5358,0.0,0.0
1991-09-26,14.3,55.3997,49.5304,67.1383,1.0,0.0
1991-09-27,14.5,64.7109,54.5906,84.9516,0.0,0.0
1991-09-30,0.0,43.1406,50.7739,27.874,-1.0,0.0
1991-10-03,15.75,61.3691,54.3057,75.496,1.0,0.0
1991-10-04,15.6,73.2109,60.6074,98.4178,0.0,0.0
1991-10-07,17.25,82.0442,67.753,110.6267,0.0,0.0
1991-10-08,21.4,88.0295,74.5118,115.0648,0.0,0.0
1991-10-09,25.95,91.6387,80.2208,114.4745,0.0,0.0
1991-10-10,22.0,87.424,82.6219,97.0283,0.0,0.0
1991-10-11,24.0,87.008,84.0839,92.8561,0.0,0.0
1991-10-14,24.75,87.6283,85.2654,92.3542,0.0,0.0
1991-10-15,23.3,80.2623,83.5977,73.5915,-1.0,-1.0
1991-10-16,23.0,73.9082,80.3679,60.9889,0.0,0.0
1991-10-17,24.3,72.6195,77.7851,62.2884,0.0,0.0
1991-10-18,24.15,69.2884,74.9529,57.9596,0.0,0.0
1991-10-21,23.9,66.226,72.0439,54.5901,0.0,0.0
1991-10-22,23.5,62.8375,68.9751,50.5623,0.0,0.0
1991-10-23,23.85,69.3975,69.1159,69.9607,1.0,0.0
1991-10-24,24.0,67.3761,68.536,65.0564,-1.0,0.0
1991-10-25,24.0,67.5365,68.2028,66.2038,0.0,0.0
1991-10-28,24.9,77.2082,71.2046,89.2154,1.0,0.0
1991-10-29,25.65,79.9668,74.1253,91.6496,0.0,0.0
1991-10-30,25.75,82.5509,76.9339,93.7851,0.0,0.0
1991-10-31,26.9,86.6357,80.1678,99.5715,0.0,0.0
1991-11-01,28.75,87.0905,82.4754,96.3207,0.0,0.0
1991-11-04,31.55,90.9968,85.3158,102.3588,0.0,0.0
1991-11-05,31.4,89.4524,86.6947,94.9679,0.0,0.0
1991-11-06,29.9,82.6826,85.3573,77.3331,-1.0,-1.0
1991-11-07,30.2,79.2065,83.307,71.0054,0.0,0.0
1991-11-08,30.5,76.9271,81.1804,68.4206,0.0,0.0
1991-11-11,0.0,51.2848,71.2152,11.4239,0.0,0.0
1991-11-12,35.85,67.4767,69.969,62.4922,0.0,0.0
1991-11-13,36.45,77.9113,72.6165,88.501,1.0,0.0
1991-11-14,36.55,84.6918,76.6416,100.7922,0.0,0.0
1991-11-15,35.7,88.4504,80.5779,104.1956,0.0,0.0
1991-11-18,29.55,85.4455,82.2004,91.9356,0.0,0.0
1991-11-19,32.5,86.0855,83.4954,91.2656,0.0,0.0
1991-11-20,33.8,87.6771,84.8893,93.2526,0.0,0.0
1991-11-21,31.9,87.0356,85.6047,89.8973,0.0,0.0
1991-11-22,32.1,70.6254,80.6116,50.6529,-1.0,0.0
1991-11-25,28.8,47.0836,69.4356,2.3795,0.0,0.0
1991-11-26,28.8,31.3891,56.7534,-19.3397,0.0,0.0
1991-11-27,30.0,27.1407,46.8825,-12.3429,0.0,0.0
1991-11-28,29.05,21.6836,38.4829,-11.9151,0.0,0.0
1991-11-29,27.85,16.4913,31.1524,-12.8307,0.0,0.0
1991-12-02,27.05,12.1516,24.8188,-13.1827,0.0,0.0
1991-12-03,28.3,15.2439,21.6272,2.4775,0.0,0.0
1991-12-04,28.0,17.1802,20.1448,11.2508,0.0,0.0
1991-12-05,27.0,12.7479,17.6792,2.8854,0.0,0.0
1991-12-06,27.5,14.0542,16.4709,9.2208,0.0,0.0
1991-12-09,28.05,21.2742,18.072,27.6787,1.0,0.0
1991-12-10,28.5,30.3733,22.1724,46.775,0.0,0.0
1991-12-11,28.35,43.7337,29.3595,72.4821,0.0,0.0
1991-12-12,27.9,47.4891,35.4027,71.662,0.0,0.0
1991-12-13,27.25,37.7998,36.2017,40.9958,0.0,0.0
1991-12-16,27.6,37.4806,36.628,39.1856,0.0,0.0
1991-12-17,27.55,36.3905,36.5489,36.0739,-1.0,0.0
1991-12-18,27.65,36.2974,36.465,35.9621,0.0,0.0
1991-12-19,27.65,34.9826,35.9709,33.006,0.0,0.0
1991-12-20,27.5,31.1649,34.3689,24.7568,0.0,0.0
1991-12-23,27.8,34.5021,34.4133,34.6796,1.0,0.0
1991-12-24,29.05,52.7115,40.5127,77.1092,0.0,0.0
1991-12-25,29.3,60.6966,47.2406,87.6084,0.0,0.0
1991-12-26,28.0,51.5755,48.6856,57.3553,0.0,0.0
1991-12-27,28.45,50.4948,49.2887,52.907,0.0,0.0
1991-12-28,29.25,58.6632,52.4135,71.1626,0.0,0.0
1991-12-30,28.8,59.1088,54.6453,68.0358,0.0,0.0
1991-12-31,29.35,65.517,58.2692,80.0126,0.0,0.0
1992-01-02,29.15,67.5669,61.3684,79.9638,0.0,0.0
1992-01-03,29.1,68.3779,63.7049,77.7239,0.0,0.0
1992-01-06,29.7,73.9186,67.1095,87.5369,0.0,0.0
1992-01-07,29.9,78.067,70.762,92.6769,0.0,0.0
1992-01-08,29.65,77.0446,72.8562,85.4215,0.0,0.0
1992-01-09,29.7,75.4372,73.7165,78.8785,0.0,0.0
1992-01-10,29.8,74.101,73.8447,74.6136,0.0,0.0
1992-01-13,29.65,69.6387,72.4427,64.0308,-1.0,0.0
1992-01-14,29.2,51.9814,65.6223,24.6996,0.0,0.0
1992-01-15,29.1,37.432,56.2255,-0.1549,0.0,0.0
1992-01-16,28.9,32.0254,48.1588,-0.2414,0.0,0.0
1992-01-17,28.8,29.4584,41.9253,4.5245,0.0,0.0
1992-01-20,29.45,39.4587,41.1031,36.1699,0.0,0.0
1992-01-21,29.3,48.1449,43.4504,57.5339,1.0,0.0
1992-01-22,28.95,45.8897,44.2635,49.1421,0.0,0.0
1992-01-23,29.2,50.1334,46.2201,57.9599,0.0,0.0
1992-01-24,29.05,49.5142,47.3181,53.9063,0.0,0.0
1992-01-27,29.4,57.1474,50.5946,70.2531,0.0,0.0
1992-01-28,29.5,64.535,55.2414,83.1224,0.0,0.0
1992-01-29,30.0,75.3763,61.953,102.2229,0.0,0.0
1992-01-30,30.2,80.3584,68.0882,104.8989,0.0,0.0
1992-01-31,31.15,86.2112,74.1292,110.3752,0.0,0.0
1992-02-01,32.0,90.8074,79.6886,113.0451,0.0,0.0
1992-02-02,32.32,90.4938,83.2903,104.9009,0.0,0.0
1992-02-10,31.6,83.6169,83.3992,84.0523,0.0,0.0
1992-02-11,31.65,78.7838,81.8607,72.63,-1.0,0.0
1992-02-12,31.85,77.3982,80.3732,71.4481,0.0,0.0
1992-02-13,32.0,77.6404,79.4623,73.9968,0.0,0.0
1992-02-14,31.8,74.1845,77.703,67.1475,0.0,0.0
1992-02-17,31.25,62.6508,72.6856,42.5812,0.0,0.0
1992-02-18,31.0,46.7672,64.0462,12.2093,0.0,0.0
1992-02-19,31.05,42.5115,56.8679,13.7986,0.0,0.0
1992-02-20,31.0,39.9352,51.2237,17.3582,0.0,0.0
1992-02-21,31.65,52.0621,51.5031,53.1799,1.0,0.0
1992-02-24,31.1,50.4975,51.1679,49.1567,-1.0,0.0
1992-02-25,30.95,46.8229,49.7196,41.0295,0.0,0.0
1992-02-26,30.55,39.3453,46.2615,25.513,0.0,0.0
1992-02-27,31.0,42.4695,44.9975,37.4136,0.0,0.0
1992-02-28,31.55,53.9541,47.983,65.8961,1.0,0.0
1992-03-02,31.7,64.1745,53.3802,85.7631,0.0,0.0
1992-03-03,31.7,70.9881,59.2495,94.4654,0.0,0.0
1992-03-04,31.75,76.3852,64.9614,99.2329,0.0,0.0
1992-03-05,31.95,83.4021,71.1083,107.9897,0.0,0.0
1992-03-06,32.1,85.9718,76.0628,105.7898,0.0,0.0
1992-03-09,32.4,84.7999,78.9752,96.4494,0.0,0.0
1992-03-10,32.1,78.7555,78.9019,78.4626,-1.0,0.0
1992-03-11,32.15,72.6791,76.8277,64.382,0.0,0.0
1992-03-12,32.25,65.7367,73.1307,50.9487,0.0,0.0
1992-03-13,32.3,62.343,69.5348,47.9594,0.0,0.0
1992-03-16,32.8,72.4262,70.4986,76.2814,1.0,0.0
1992-03-17,32.85,77.9138,72.9703,87.8006,0.0,0.0
1992-03-18,32.9,82.3773,76.106,94.9199,0.0,0.0
1992-03-19,32.6,76.1303,76.1141,76.1628,0.0,0.0
1992-03-20,32.45,67.4202,73.2161,55.8284,-1.0,0.0
1992-03-23,21.9,47.3178,64.5833,12.7867,0.0,0.0
1992-03-24,22.1,34.4741,54.5469,-5.6716,0.0,0.0
1992-03-25,23.15,28.8405,45.9781,-5.4348,0.0,0.0
1992-03-26,24.2,28.0136,39.9899,4.0609,0.0,0.0
1992-03-27,23.9,26.6255,35.5351,8.8063,0.0,0.0
1992-03-30,24.9,28.5347,33.2016,19.2007,0.0,0.0
1992-03-31,26.05,33.0878,33.1637,32.936,0.0,0.0
1992-04-01,26.9,38.7252,35.0175,46.1406,1.0,0.0
1992-04-02,26.05,53.365,41.1334,77.8283,0.0,0.0
1992-04-03,25.95,61.6084,47.9584,88.9085,0.0,0.0
1992-04-06,27.5,73.236,56.3843,106.9396,0.0,0.0
1992-04-07,28.0,79.0421,63.9369,109.2525,0.0,0.0
1992-04-08,28.95,81.0801,69.6513,103.9378,0.0,0.0
1992-04-09,29.2,83.5616,74.2881,102.1087,0.0,0.0
1992-04-10,29.6,86.9792,78.5185,103.9008,0.0,0.0
1992-04-13,32.95,87.9862,81.6744,100.6097,0.0,0.0
1992-04-14,32.5,84.7444,82.6977,88.8378,0.0,0.0
1992-04-15,30.6,75.6992,80.3649,66.3678,-1.0,0.0
1992-04-16,32.85,77.2518,79.3272,73.1011,0.0,0.0
1992-04-17,32.0,73.7234,77.4593,66.2518,0.0,0.0
1992-04-20,31.55,66.9967,73.9717,53.0467,0.0,0.0
1992-04-21,31.5,61.6044,69.8493,45.1145,0.0,0.0
1992-04-22,32.8,64.0999,67.9328,56.434,0.0,0.0
1992-04-23,33.45,68.6982,68.1879,69.7186,1.0,0.0
1992-04-24,34.0,75.2561,70.544,84.6804,0.0,0.0
1992-04-27,33.8,75.7027,72.2636,82.5809,0.0,0.0
1992-04-28,34.5,80.5889,75.0387,91.6894,0.0,0.0
1992-04-29,36.0,87.0593,79.0456,103.0868,0.0,0.0
1992-04-30,38.5,90.5071,82.8661,105.7891,0.0,0.0
1992-05-03,41.15,89.2554,84.9958,97.7746,0.0,0.0
1992-05-04,43.6,92.2949,87.4289,102.0271,0.0,0.0
1992-05-05,46.95,93.3843,89.414,101.325,0.0,0.0
1992-05-06,46.0,89.9417,89.5899,90.6453,0.0,0.0
1992-05-07,43.55,82.2203,87.1334,72.3941,-1.0,-1.0
1992-05-08,42.6,74.9686,83.0784,58.7488,0.0,0.0
1992-05-11,43.75,71.8016,79.3195,56.7658,0.0,0.0
1992-05-12,46.4,75.4215,78.0202,70.2241,0.0,0.0
1992-05-13,46.3,76.0386,77.3596,73.3964,0.0,0.0
1992-05-14,45.45,70.5181,75.0791,61.396,0.0,0.0
1992-05-15,45.35,65.2154,71.7912,52.0637,0.0,0.0
1992-05-18,44.8,59.0797,67.554,42.1312,0.0,0.0
1992-05-19,46.45,66.8865,67.3315,65.9964,0.0,0.0
1992-05-20,45.1,64.1032,66.2554,59.7987,0.0,0.0
1992-05-21,45.0,61.7057,64.7388,55.6393,0.0,0.0
1992-05-22,44.4,47.7215,59.0664,25.0316,0.0,0.0
1992-05-25,45.45,47.0406,55.0578,31.0063,0.0,0.0
1992-05-26,46.5,55.2287,55.1148,55.4567,1.0,0.0
1992-05-27,46.0,56.5722,55.6006,58.5155,0.0,0.0
1992-05-28,45.45,52.9412,54.7141,49.3953,-1.0,0.0
1992-05-29,45.2,48.4628,52.6304,40.1278,0.0,0.0
1992-06-01,45.95,51.6501,52.3036,50.3431,0.0,0.0
1992-06-02,44.9,46.4705,50.3592,38.6929,0.0,0.0
1992-06-03,42.15,31.9418,44.2201,7.3853,0.0,0.0
1992-06-04,41.3,31.545,39.995,14.6448,0.0,0.0
1992-06-05,41.9,33.6278,37.8726,25.1381,0.0,0.0
1992-06-08,41.5,33.4514,36.3989,27.5564,0.0,0.0
1992-06-09,39.85,27.2252,33.341,14.9935,0.0,0.0
1992-06-10,39.21,21.4428,29.3749,5.5786,0.0,0.0
1992-06-11,38.8,15.9212,24.8903,-2.0171,0.0,0.0
1992-06-12,38.5,13.0532,20.9446,-2.7297,0.0,0.0
1992-06-15,36.3,8.7021,16.8638,-7.6212,0.0,0.0
1992-06-16,33.6,7.023,13.5835,-6.0979,0.0,0.0
1992-06-17,36.9,19.2852,15.4841,26.8874,1.0,1.0
1992-06-18,36.3,26.532,19.1667,41.2626,0.0,0.0
1992-06-19,36.2,31.5918,23.3084,48.1584,0.0,0.0
1992-06-22,34.25,29.6138,25.4102,38.021,0.0,0.0
1992-06-23,35.2,33.7522,28.1909,44.8748,0.0,0.0
1992-06-24,35.05,36.1831,30.8549,46.8393,0.0,0.0
1992-06-25,36.0,43.8554,35.1884,61.1893,0.0,0.0
1992-06-26,37.1,55.9036,42.0935,83.5238,0.0,0.0
1992-06-29,39.8,69.7366,51.3078,106.5941,0.0,0.0
1992-06-30,42.0,79.8244,60.8134,117.8465,0.0,0.0
1992-07-01,40.45,77.7098,66.4455,100.2384,0.0,0.0
1992-07-02,40.2,75.3793,69.4234,87.291,0.0,0.0
1992-07-03,40.95,76.588,71.8116,86.1408,0.0,0.0
1992-07-06,40.8,76.4922,73.3718,82.733,0.0,0.0
1992-07-07,40.7,75.1986,73.9808,77.6344,0.0,0.0
1992-07-08,40.8,73.4901,73.8172,72.8358,-1.0,0.0
1992-07-09,39.85,64.4696,70.7013,52.0061,0.0,0.0
1992-07-10,39.6,47.4242,62.9423,16.3879,0.0,0.0
1992-07-13,40.3,42.2828,56.0558,14.7368,0.0,0.0
1992-07-14,40.95,45.8076,52.6397,32.1433,0.0,0.0
1992-07-15,40.8,46.7289,50.6694,38.8477,0.0,0.0
1992-07-16,41.7,55.9145,52.4178,62.9079,1.0,0.0
1992-07-17,42.3,69.5995,58.145,92.5086,0.0,0.0
1992-07-20,44.9,79.1681,65.1527,107.1988,0.0,0.0
1992-07-21,44.6,81.4245,70.5767,103.1203,0.0,0.0
1992-07-22,44.65,83.1893,74.7809,100.0061,0.0,0.0
1992-07-23,45.5,88.7929,79.4515,107.4755,0.0,0.0
1992-07-24,45.85,91.6277,83.5102,107.8625,0.0,0.0
1992-07-27,47.2,94.4184,87.1463,108.9627,0.0,0.0
1992-07-28,45.9,89.6632,87.9853,93.019,0.0,0.0
1992-07-29,45.9,85.0841,87.0182,81.2159,-1.0,-1.0
1992-07-30,46.3,83.7403,85.9256,79.3697,0.0,0.0
1992-07-31,45.6,72.4935,81.4482,54.5841,0.0,0.0
1992-08-03,42.9,49.0866,70.661,5.9377,0.0,0.0
1992-08-04,44.2,46.827,62.7163,15.0482,0.0,0.0
1992-08-05,44.75,48.8462,58.0929,30.3526,0.0,0.0
1992-08-06,44.1,46.0257,54.0705,29.9359,0.0,0.0
1992-08-07,45.0,49.9145,52.6852,44.3732,0.0,0.0
1992-08-10,46.2,63.7111,56.3605,78.4124,1.0,0.0
1992-08-11,43.75,55.1553,55.9588,53.5483,-1.0,0.0
1992-08-12,43.9,50.5383,54.1519,43.311,0.0,0.0
1992-08-13,42.4,36.918,48.4073,13.9394,0.0,0.0
1992-08-14,43.7,38.7013,45.172,25.7601,0.0,0.0
1992-08-17,44.0,41.9521,44.0987,37.6589,0.0,0.0
1992-08-18,43.3,39.3083,42.5019,32.9211,0.0,0.0
1992-08-19,43.65,39.9512,41.6517,36.5503,0.0,0.0
1992-08-20,43.75,41.0671,41.4568,40.2878,0.0,0.0
1992-08-21,43.05,37.4139,40.1092,32.0234,0.0,0.0
1992-08-24,42.4,31.6994,37.3059,20.4863,0.0,0.0
1992-08-25,40.8,21.8498,32.1539,1.2416,0.0,0.0
1992-08-26,41.6,23.1474,29.1517,11.1387,0.0,0.0
1992-08-27,41.8,25.3326,27.8787,20.2404,0.0,0.0
1992-08-28,41.8,30.4019,28.7197,33.7662,1.0,0.0
1992-08-31,41.25,28.8265,28.7553,28.9688,0.0,0.0
1992-09-01,40.55,21.4699,26.3268,11.756,-1.0,0.0
1992-09-02,40.0,22.3941,25.0159,17.1504,0.0,0.0
1992-09-03,40.0,24.6855,24.9058,24.2449,0.0,0.0
1992-09-04,38.8,17.3117,22.3744,7.1862,0.0,0.0
1992-09-07,37.2,12.7316,19.1601,-0.1255,0.0,0.0
1992-09-08,39.0,22.1489,20.1564,26.134,1.0,0.0
1992-09-09,41.55,46.527,28.9466,81.6877,0.0,0.0
1992-09-10,42.35,61.018,39.6371,103.7798,0.0,0.0
1992-09-11,43.3,73.5289,50.9343,118.718,0.0,0.0
1992-09-14,42.2,73.0699,58.3129,102.584,0.0,0.0
1992-09-15,42.15,72.5529,63.0595,91.5397,0.0,0.0
1992-09-16,42.75,74.7399,66.953,90.3138,0.0,0.0
1992-09-17,43.3,78.5186,70.8082,93.9394,0.0,0.0
1992-09-18,42.6,78.0841,73.2335,87.7854,0.0,0.0
1992-09-21,42.8,75.2307,73.8992,77.8936,0.0,0.0
1992-09-22,42.55,64.2163,70.6716,51.3057,-1.0,0.0
1992-09-23,43.05,62.0817,67.8083,50.6285,0.0,0.0
1992-09-24,45.3,73.8664,69.8277,81.9439,1.0,0.0
1992-09-25,45.3,76.1946,71.95,84.6839,0.0,0.0
1992-09-28,44.95,75.2645,73.0548,79.6839,0.0,0.0
1992-09-29,45.0,72.9834,73.031,72.8881,-1.0,0.0
1992-09-30,44.6,67.9538,71.3386,61.1842,0.0,0.0
1992-10-04,44.8,66.3552,69.6775,59.7106,0.0,0.0
1992-10-05,44.3,60.9035,66.7528,49.2048,0.0,0.0
1992-10-06,43.85,51.5547,61.6868,31.2905,0.0,0.0
1992-10-07,44.2,45.4809,56.2848,23.8731,0.0,0.0
1992-10-08,44.05,37.1107,49.8934,11.5453,0.0,0.0
1992-10-09,44.55,43.6594,47.8154,35.3473,0.0,0.0
1992-10-12,44.8,52.5297,49.3868,58.8154,1.0,0.0
1992-10-13,44.3,49.4342,49.4026,49.4974,0.0,0.0
1992-10-14,43.65,35.6588,44.8214,17.3338,-1.0,0.0
1992-10-15,44.35,40.8457,43.4962,35.5449,0.0,0.0
1992-10-16,43.9,36.9866,41.3263,28.3072,0.0,0.0
1992-10-19,42.8,27.082,36.5782,8.0895,0.0,0.0
1992-10-20,43.0,22.9031,32.0198,4.6697,0.0,0.0
1992-10-21,42.15,16.7613,26.9337,-3.5834,0.0,0.0
1992-10-22,41.6,18.7343,24.2005,7.8019,0.0,0.0
1992-10-23,40.8,14.7367,21.0459,2.1183,0.0,0.0
1992-10-26,38.5,15.9469,19.3463,9.1483,0.0,0.0
1992-10-27,37.8,13.5791,17.4239,5.8896,0.0,0.0
1992-10-28,38.55,15.402,16.7499,12.7061,0.0,0.0
1992-10-29,39.6,22.0186,18.5061,29.0435,1.0,0.0
1992-10-30,39.95,28.1083,21.7069,40.9112,0.0,0.0
1992-11-02,38.0,23.4611,22.2916,25.8001,0.0,0.0
1992-11-03,38.8,26.9809,23.8547,33.2334,0.0,0.0
1992-11-04,38.2,25.8525,24.5206,28.5161,0.0,0.0
1992-11-05,37.9,24.3778,24.473,24.1874,-1.0,0.0
1992-11-06,38.0,23.1484,24.0315,21.3823,0.0,0.0
1992-11-09,37.8,20.03,22.6977,14.6947,0.0,0.0
1992-11-10,37.6,15.6522,20.3492,6.2582,0.0,0.0
1992-11-11,37.0,12.3395,17.6793,1.6601,0.0,0.0
1992-11-12,35.75,12.0458,15.8015,4.5345,0.0,0.0
1992-11-13,34.1,10.6449,14.0826,3.7695,0.0,0.0
1992-11-16,30.8,7.3037,11.823,-1.735,0.0,0.0
1992-11-17,29.9,8.13,10.592,3.206,0.0,0.0
1992-11-18,31.8,15.5649,12.2496,22.1955,1.0,1.0
1992-11-19,31.6,20.0062,14.8352,30.3484,0.0,0.0
1992-11-20,31.2,21.4856,17.052,30.353,0.0,0.0
1992-11-23,30.1,18.5383,17.5474,20.5201,0.0,0.0
1992-11-24,30.8,19.3356,18.1435,21.7199,0.0,0.0
1992-11-25,32.0,28.0419,21.443,41.2398,0.0,0.0
1992-11-26,34.7,49.8422,30.9094,87.7077,0.0,0.0
1992-11-27,34.75,64.6489,42.1559,109.6349,0.0,0.0
1992-11-30,38.3,75.1217,53.1445,119.0762,0.0,0.0
1992-12-01,39.2,82.7236,63.0042,122.1625,0.0,0.0
1992-12-02,38.6,83.9296,69.9793,111.8301,0.0,0.0
1992-12-03,37.5,81.1563,73.705,96.0589,0.0,0.0
